player_name,total_runs,balls_faced,dismissals,strike_rate,total_wickets,runs_conceded,balls_bowled,overs_bowled,economy_rate,player_ID
PV Tambe,18.0,39.0,1.0,46.15384615384615,28.0,866.0,674.0,112.33333333333331,7.70919881305638,Player_434
PVD Chameera,43.0,32.0,3.0,134.375,11.0,393.0,278.0,46.333333333333336,8.482014388489208,Player_435
PWH de Silva,39.0,50.0,8.0,78.0,27.0,499.0,382.0,63.66666666666666,7.837696335078534,Player_436
Pankaj Singh,7.0,12.0,2.0,58.333333333333336,11.0,472.0,311.0,51.833333333333336,9.106109324758842,Player_437
Parvez Rasool,17.0,20.0,2.0,85.0,4.0,273.0,200.0,33.333333333333336,8.19,Player_438
Q de Kock,2767.0,2113.0,86.0,130.9512541410317,0.0,0.0,0.0,0.0,0.0,Player_439
R Ashwin,647.0,567.0,48.0,114.10934744268076,174.0,4596.0,4024.0,670.6666666666666,6.852882703777336,Player_440
R Bhatia,342.0,290.0,29.0,117.9310344827586,82.0,2059.0,1661.0,276.8333333333333,7.437688139674895,Player_441
R Bishnoi,19.0,17.0,3.0,111.76470588235294,0.0,0.0,0.0,0.0,0.0,Player_442
R Dhawan,190.0,176.0,9.0,107.95454545454544,26.0,819.0,632.0,105.33333333333331,7.775316455696203,Player_443
R Dravid,2174.0,1918.0,77.0,113.34723670490096,0.0,0.0,0.0,0.0,0.0,Player_444
R McLaren,159.0,178.0,8.0,89.32584269662921,14.0,558.0,372.0,62.0,9.0,Player_445
R Ninan,3.0,6.0,1.0,50.0,3.0,65.0,36.0,6.0,10.833333333333334,Player_446
R Parag,522.0,434.0,29.0,120.27649769585254,5.0,280.0,162.0,27.0,10.37037037037037,Player_447
R Powell,250.0,174.0,11.0,143.67816091954023,0.0,17.0,7.0,1.1666666666666667,14.571428571428571,Player_448
R Rampaul,51.0,52.0,5.0,98.07692307692308,17.0,319.0,278.0,46.333333333333336,6.884892086330935,Player_449
R Sai Kishore,0.0,0.0,0.0,0.0,6.0,122.0,98.0,16.333333333333332,7.469387755102042,Player_450
R Sanjay Yadav,0.0,2.0,1.0,0.0,0.0,23.0,14.0,2.333333333333333,9.857142857142856,Player_451
R Sathish,270.0,236.0,16.0,114.40677966101696,6.0,233.0,144.0,24.0,9.708333333333334,Player_452
R Sharma,66.0,77.0,11.0,85.71428571428571,42.0,1100.0,935.0,155.83333333333334,7.0588235294117645,Player_453
R Shepherd,58.0,43.0,3.0,134.88372093023256,4.0,98.0,57.0,9.5,10.31578947368421,Player_454
R Shukla,19.0,23.0,2.0,82.6086956521739,7.0,217.0,130.0,21.666666666666668,10.015384615384615,Player_455
R Tewatia,738.0,588.0,31.0,125.51020408163264,36.0,1102.0,852.0,142.0,7.76056338028169,Player_456
R Vinay Kumar,310.0,289.0,26.0,107.26643598615917,127.0,3041.0,2186.0,364.3333333333333,8.346752058554438,Player_457
RA Bawa,11.0,14.0,2.0,78.57142857142857,0.0,0.0,0.0,0.0,0.0,Player_458
RA Jadeja,2502.0,2049.0,100.0,122.10834553440704,141.0,4114.0,3262.0,543.6666666666666,7.5671367259350095,Player_459
RA Shaikh,0.0,0.0,0.0,0.0,0.0,11.0,6.0,1.0,11.0,Player_460
RA Tripathi,1798.0,1312.0,64.0,137.04268292682926,0.0,12.0,6.0,1.0,12.0,Player_461
RD Chahar,108.0,102.0,13.0,105.88235294117648,58.0,1497.0,1207.0,201.16666666666663,7.441590720795361,Player_462
RD Gaikwad,1207.0,945.0,32.0,127.72486772486774,0.0,0.0,0.0,0.0,0.0,Player_463
RE Levi,83.0,74.0,6.0,112.16216216216218,0.0,0.0,0.0,0.0,0.0,Player_464
RE van der Merwe,159.0,144.0,12.0,110.41666666666669,25.0,515.0,455.0,75.83333333333333,6.791208791208792,Player_465
RG More,2.0,2.0,0.0,100.0,1.0,63.0,37.0,6.166666666666667,10.216216216216216,Player_466
RG Sharma,5881.0,4632.0,203.0,126.96459412780656,16.0,462.0,349.0,58.16666666666666,7.94269340974212,Player_467
RJ Harris,117.0,112.0,12.0,104.46428571428572,47.0,1085.0,865.0,144.16666666666666,7.526011560693642,Player_468
RJ Peterson,32.0,32.0,3.0,100.0,3.0,70.0,48.0,8.0,8.75,Player_469
RJ Quiney,103.0,105.0,7.0,98.09523809523807,0.0,0.0,0.0,0.0,0.0,Player_470
RK Bhui,7.0,18.0,2.0,38.88888888888889,0.0,0.0,0.0,0.0,0.0,Player_471
RK Singh,251.0,204.0,12.0,123.03921568627452,0.0,0.0,0.0,0.0,0.0,Player_472
RM Patidar,404.0,297.0,10.0,136.02693602693603,0.0,0.0,0.0,0.0,0.0,Player_473
RN ten Doeschate,326.0,238.0,17.0,136.9747899159664,3.0,94.0,83.0,13.833333333333334,6.795180722891566,Player_474
RP Meredith,0.0,1.0,1.0,0.0,14.0,412.0,289.0,48.16666666666666,8.55363321799308,Player_475
RP Singh,52.0,78.0,15.0,66.66666666666666,100.0,2417.0,1874.0,312.3333333333333,7.738527214514408,Player_476
RR Bhatkal,0.0,2.0,2.0,0.0,0.0,35.0,12.0,2.0,17.5,Player_477
RR Bose,0.0,0.0,0.0,0.0,0.0,24.0,12.0,2.0,12.0,Player_478
RR Pant,2851.0,2000.0,85.0,142.55,0.0,0.0,0.0,0.0,0.0,Player_479
RR Powar,67.0,64.0,3.0,104.6875,15.0,538.0,443.0,73.83333333333333,7.286681715575622,Player_480
RR Raje,20.0,18.0,1.0,111.11111111111111,7.0,214.0,144.0,24.0,8.916666666666666,Player_481
RR Rossouw,53.0,51.0,6.0,103.921568627451,0.0,0.0,0.0,0.0,0.0,Player_482
RR Sarwan,73.0,78.0,3.0,93.5897435897436,0.0,0.0,0.0,0.0,0.0,Player_483
RS Bopara,531.0,468.0,19.0,113.46153846153844,13.0,301.0,213.0,35.5,8.47887323943662,Player_484
RS Gavaskar,2.0,8.0,1.0,25.0,0.0,8.0,6.0,1.0,8.0,Player_485
RS Sodhi,4.0,2.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,Player_486
RT Ponting,91.0,129.0,8.0,70.54263565891473,0.0,0.0,0.0,0.0,0.0,Player_487
RV Gomez,50.0,53.0,7.0,94.33962264150944,6.0,130.0,97.0,16.166666666666668,8.041237113402062,Player_488
RV Patel,31.0,32.0,2.0,96.875,0.0,22.0,20.0,3.333333333333333,6.6,Player_489
RV Uthappa,4954.0,3927.0,184.0,126.15227909345556,0.0,0.0,0.0,0.0,0.0,Player_490
RW Price,0.0,0.0,0.0,0.0,0.0,33.0,18.0,3.0,11.0,Player_491
Ramandeep Singh,45.0,42.0,2.0,107.14285714285714,6.0,55.0,41.0,6.833333333333333,8.048780487804878,Player_492
Rashid Khan,313.0,214.0,28.0,146.26168224299064,119.0,2411.0,2232.0,372.0,6.481182795698925,Player_493
Rasikh Salam,12.0,10.0,1.0,120.0,0.0,70.0,51.0,8.5,8.235294117647058,Player_494
Ravi Bishnoi,8.0,18.0,2.0,44.44444444444444,41.0,1083.0,878.0,146.33333333333334,7.400911161731207,Player_495
S Anirudha,136.0,121.0,8.0,112.39669421487604,0.0,0.0,0.0,0.0,0.0,Player_496
S Aravind,59.0,59.0,3.0,100.0,48.0,1057.0,788.0,131.33333333333334,8.048223350253807,Player_497
S Badree,13.0,25.0,5.0,52.0,11.0,329.0,263.0,43.833333333333336,7.505703422053232,Player_498
S Badrinath,1441.0,1245.0,48.0,115.7429718875502,0.0,0.0,0.0,0.0,0.0,Player_499
S Chanderpaul,25.0,33.0,3.0,75.75757575757575,0.0,0.0,0.0,0.0,0.0,Player_500
S Dhawan,6244.0,5083.0,179.0,122.84084202242772,4.0,72.0,49.0,8.166666666666666,8.816326530612246,Player_501
S Dube,688.0,541.0,28.0,127.17190388170056,5.0,176.0,111.0,18.5,9.513513513513514,Player_502
S Gopal,180.0,173.0,13.0,104.04624277456648,50.0,1291.0,958.0,159.66666666666666,8.085594989561587,Player_503
S Kaul,20.0,36.0,3.0,55.55555555555556,63.0,1772.0,1238.0,206.33333333333331,8.588045234248789,Player_504
S Kaushik,0.0,1.0,1.0,0.0,6.0,304.0,210.0,35.0,8.685714285714285,Player_505
S Ladda,0.0,10.0,2.0,0.0,5.0,225.0,141.0,23.5,9.574468085106384,Player_506
S Lamichhane,0.0,1.0,1.0,0.0,14.0,297.0,211.0,35.166666666666664,8.445497630331754,Player_507
S Midhun,0.0,0.0,0.0,0.0,0.0,29.0,13.0,2.1666666666666665,13.384615384615383,Player_508
S Nadeem,39.0,88.0,16.0,44.31818181818182,54.0,1800.0,1444.0,240.66666666666663,7.4792243767313025,Player_509
S Narwal,37.0,29.0,4.0,127.58620689655172,6.0,203.0,113.0,18.83333333333333,10.778761061946904,Player_510
S Rana,91.0,82.0,5.0,110.97560975609755,0.0,18.0,16.0,2.6666666666666665,6.75,Player_511
S Randiv,2.0,4.0,1.0,50.0,8.0,223.0,180.0,30.0,7.433333333333334,Player_512
S Sandeep Warrier,0.0,0.0,0.0,0.0,2.0,135.0,106.0,17.666666666666668,7.641509433962264,Player_513
S Sohal,368.0,311.0,18.0,118.32797427652731,0.0,0.0,0.0,0.0,0.0,Player_514
S Sreesanth,34.0,57.0,3.0,59.64912280701754,43.0,1221.0,947.0,157.83333333333334,7.736008447729672,Player_515
S Sriram,31.0,38.0,2.0,81.57894736842105,0.0,49.0,18.0,3.0,16.333333333333332,Player_516
S Tyagi,3.0,4.0,0.0,75.0,6.0,304.0,220.0,36.66666666666666,8.290909090909091,Player_517
S Vidyut,145.0,115.0,8.0,126.08695652173914,1.0,22.0,13.0,2.1666666666666665,10.153846153846157,Player_518
SA Abbott,22.0,18.0,2.0,122.22222222222224,1.0,104.0,59.0,9.833333333333334,10.576271186440678,Player_519
SA Asnodkar,423.0,352.0,19.0,120.17045454545456,0.0,0.0,0.0,0.0,0.0,Player_520
SA Yadav,2644.0,1973.0,88.0,134.0091231626964,0.0,8.0,6.0,1.0,8.0,Player_521
SB Bangar,49.0,58.0,6.0,84.48275862068965,6.0,221.0,153.0,25.5,8.666666666666666,Player_522
SB Jakati,28.0,30.0,2.0,93.33333333333331,50.0,1474.0,1101.0,183.5,8.032697547683924,Player_523
SB Joshi,6.0,16.0,2.0,37.5,1.0,82.0,55.0,9.166666666666666,8.945454545454545,Player_524
SB Styris,131.0,134.0,7.0,97.76119402985076,9.0,278.0,222.0,37.0,7.513513513513513,Player_525
SB Wagh,2.0,3.0,2.0,66.66666666666666,5.0,147.0,108.0,18.0,8.166666666666666,Player_526
SC Ganguly,1349.0,1326.0,54.0,101.73453996983407,12.0,370.0,280.0,46.66666666666666,7.928571428571429,Player_527
SC Kuggeleijn,0.0,0.0,0.0,0.0,2.0,71.0,50.0,8.333333333333334,8.52,Player_528
SD Chitnis,99.0,92.0,7.0,107.6086956521739,2.0,62.0,38.0,6.333333333333333,9.789473684210527,Player_529
SD Lad,15.0,13.0,1.0,115.38461538461536,0.0,0.0,0.0,0.0,0.0,Player_530
SE Bond,1.0,2.0,1.0,50.0,9.0,225.0,191.0,31.83333333333333,7.068062827225131,Player_531
SE Marsh,2489.0,1913.0,65.0,130.10977522216413,0.0,0.0,0.0,0.0,0.0,Player_532
SE Rutherford,106.0,107.0,7.0,99.06542056074768,1.0,60.0,46.0,7.666666666666667,7.826086956521739,Player_533
SJ Srivastava,5.0,5.0,1.0,100.0,15.0,444.0,306.0,51.0,8.705882352941176,Player_534
SK Raina,5536.0,4177.0,168.0,132.53531242518554,30.0,1139.0,930.0,155.0,7.348387096774194,Player_535
SK Trivedi,42.0,61.0,8.0,68.85245901639344,73.0,1944.0,1557.0,259.5,7.491329479768786,Player_536
SK Warne,198.0,219.0,19.0,90.41095890410958,60.0,1465.0,1223.0,203.83333333333331,7.187244480784955,Player_537
SL Malinga,88.0,103.0,12.0,85.43689320388349,188.0,3486.0,2974.0,495.6666666666667,7.032952252858103,Player_538
SM Boland,0.0,0.0,0.0,0.0,3.0,56.0,43.0,7.166666666666667,7.813953488372093,Player_539
SM Curran,337.0,230.0,15.0,146.52173913043478,35.0,1005.0,681.0,113.5,8.854625550660794,Player_540
SM Harwood,9.0,14.0,0.0,64.28571428571429,3.0,74.0,67.0,11.166666666666666,6.626865671641792,Player_541
SM Katich,241.0,191.0,10.0,126.1780104712042,0.0,0.0,0.0,0.0,0.0,Player_542
SM Pollock,147.0,116.0,8.0,126.72413793103448,13.0,307.0,280.0,46.66666666666666,6.578571428571429,Player_543
SMSM Senanayake,10.0,17.0,1.0,58.82352941176471,9.0,211.0,195.0,32.5,6.492307692307692,Player_544
SN Khan,532.0,394.0,25.0,135.0253807106599,0.0,6.0,2.0,0.3333333333333333,18.0,Player_545
SN Thakur,173.0,138.0,14.0,125.36231884057972,88.0,2371.0,1650.0,275.0,8.621818181818181,Player_546
SO Hetmyer,831.0,577.0,26.0,144.0207972270364,0.0,0.0,0.0,0.0,0.0,Player_547
SP Fleming,196.0,171.0,9.0,114.61988304093566,0.0,0.0,0.0,0.0,0.0,Player_548
SP Goswami,293.0,307.0,20.0,95.43973941368078,0.0,0.0,0.0,0.0,0.0,Player_549
SP Jackson,61.0,57.0,6.0,107.01754385964912,0.0,0.0,0.0,0.0,0.0,Player_550
SP Narine,1025.0,664.0,64.0,154.36746987951807,171.0,3907.0,3516.0,586.0,6.667235494880546,Player_551
SPD Smith,2495.0,1999.0,78.0,124.81240620310156,0.0,5.0,2.0,0.3333333333333333,15.0,Player_552
SR Tendulkar,2334.0,2044.0,71.0,114.18786692759296,0.0,59.0,37.0,6.166666666666667,9.567567567567568,Player_553
SR Watson,3880.0,2892.0,126.0,134.1632088520055,107.0,2742.0,2137.0,356.1666666666667,7.698642957416939,Player_554
SS Agarwal,0.0,0.0,0.0,0.0,1.0,42.0,24.0,4.0,10.5,Player_555
SS Cottrell,0.0,2.0,1.0,0.0,6.0,177.0,131.0,21.83333333333333,8.106870229007635,Player_556
SS Iyer,2780.0,2295.0,93.0,121.13289760348584,0.0,7.0,6.0,1.0,7.0,Player_557
SS Mundhe,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.1666666666666667,5.142857142857142,Player_558
SS Prabhudessai,67.0,62.0,5.0,108.06451612903226,0.0,0.0,0.0,0.0,0.0,Player_559
SS Sarkar,0.0,0.0,0.0,0.0,1.0,34.0,25.0,4.166666666666667,8.16,Player_560
SS Shaikh,6.0,7.0,0.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,Player_561
SS Tiwary,1494.0,1291.0,50.0,115.72424477149497,0.0,0.0,0.0,0.0,0.0,Player_562
ST Jayasuriya,768.0,573.0,29.0,134.03141361256544,16.0,396.0,301.0,50.16666666666666,7.893687707641196,Player_563
STR Binny,880.0,700.0,44.0,125.71428571428572,28.0,763.0,611.0,101.83333333333331,7.4926350245499185,Player_564
SV Samson,3526.0,2663.0,119.0,132.40705970709726,0.0,0.0,0.0,0.0,0.0,Player_565
SW Billings,503.0,399.0,26.0,126.06516290726816,0.0,0.0,0.0,0.0,0.0,Player_566
SW Tait,23.0,26.0,3.0,88.46153846153845,26.0,668.0,534.0,89.0,7.50561797752809,Player_567
Sachin Baby,144.0,123.0,10.0,117.07317073170732,3.0,8.0,10.0,1.6666666666666667,4.8,Player_568
Salman Butt,193.0,172.0,7.0,112.2093023255814,0.0,0.0,0.0,0.0,0.0,Player_569
Sandeep Sharma,52.0,66.0,5.0,78.78787878787878,123.0,3046.0,2399.0,399.8333333333333,7.618174239266361,Player_570
Shahbaz Ahmed,279.0,253.0,15.0,110.27667984189723,13.0,478.0,341.0,56.833333333333336,8.410557184750733,Player_571
Shahid Afridi,81.0,46.0,8.0,176.08695652173913,9.0,237.0,185.0,30.83333333333333,7.686486486486487,Player_572
Shakib Al Hasan,795.0,665.0,40.0,119.54887218045114,71.0,1864.0,1515.0,252.5,7.3821782178217825,Player_573
Shashank Singh,69.0,47.0,4.0,146.80851063829786,0.0,20.0,13.0,2.1666666666666665,9.230769230769232,Player_574
Shivam Mavi,51.0,58.0,9.0,87.93103448275862,33.0,958.0,687.0,114.5,8.366812227074236,Player_575
Shivam Sharma,5.0,3.0,1.0,166.66666666666669,4.0,165.0,114.0,19.0,8.68421052631579,Player_576
Shoaib Ahmed,1.0,6.0,2.0,16.666666666666664,5.0,154.0,103.0,17.166666666666668,8.970873786407767,Player_577
Shoaib Akhtar,2.0,8.0,1.0,25.0,5.0,54.0,46.0,7.666666666666667,7.0434782608695645,Player_578
Shoaib Malik,52.0,49.0,4.0,106.12244897959184,2.0,87.0,58.0,9.666666666666666,9.0,Player_579
Shubman Gill,1900.0,1555.0,59.0,122.18649517684888,0.0,0.0,0.0,0.0,0.0,Player_580
Simarjeet Singh,7.0,8.0,1.0,87.5,4.0,143.0,113.0,18.83333333333333,7.592920353982302,Player_581
Sohail Tanvir,36.0,31.0,3.0,116.12903225806453,24.0,275.0,265.0,44.16666666666666,6.226415094339623,Player_582
Sunny Gupta,0.0,1.0,1.0,0.0,0.0,47.0,19.0,3.1666666666666665,14.842105263157896,Player_583
Sunny Singh,43.0,31.0,4.0,138.70967741935485,0.0,0.0,0.0,0.0,0.0,Player_584
Swapnil Singh,12.0,20.0,3.0,60.0,1.0,90.0,61.0,10.166666666666666,8.852459016393443,Player_585
T Banton,18.0,22.0,2.0,81.81818181818183,0.0,0.0,0.0,0.0,0.0,Player_586
T Henderson,11.0,16.0,1.0,68.75,1.0,41.0,36.0,6.0,6.833333333333333,Player_587
T Kohli,11.0,20.0,3.0,55.00000000000001,0.0,0.0,0.0,0.0,0.0,Player_588
T Natarajan,3.0,5.0,0.0,60.0,43.0,1116.0,793.0,132.16666666666666,8.443883984867592,Player_589
T Shamsi,2.0,4.0,0.0,50.0,3.0,185.0,120.0,20.0,9.25,Player_590
T Stubbs,2.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,Player_591
T Taibu,31.0,26.0,3.0,119.23076923076924,0.0,0.0,0.0,0.0,0.0,Player_592
T Thushara,12.0,19.0,2.0,63.1578947368421,10.0,164.0,144.0,24.0,6.833333333333333,Player_593
TA Boult,53.0,49.0,5.0,108.16326530612244,99.0,2522.0,1860.0,310.0,8.135483870967741,Player_594
TD Paine,10.0,29.0,2.0,34.48275862068966,0.0,0.0,0.0,0.0,0.0,Player_595
TG Southee,120.0,108.0,11.0,111.11111111111111,55.0,1695.0,1226.0,204.33333333333331,8.2952691680261,Player_596
TH David,187.0,94.0,7.0,198.93617021276597,0.0,0.0,0.0,0.0,0.0,Player_597
TK Curran,127.0,108.0,5.0,117.59259259259258,13.0,432.0,252.0,42.0,10.285714285714286,Player_598
TL Seifert,26.0,26.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,Player_599
TL Suman,676.0,587.0,30.0,115.1618398637138,7.0,198.0,152.0,25.33333333333333,7.815789473684211,Player_600
TM Dilshan,1153.0,1047.0,41.0,110.12416427889208,5.0,368.0,275.0,45.833333333333336,8.02909090909091,Player_601
TM Head,205.0,151.0,6.0,135.76158940397352,3.0,81.0,48.0,8.0,10.125,Player_602
TM Srivastava,8.0,11.0,1.0,72.72727272727273,0.0,0.0,0.0,0.0,0.0,Player_603
TP Sudhindra,0.0,0.0,0.0,0.0,1.0,137.0,74.0,12.333333333333334,11.108108108108109,Player_604
TR Birt,75.0,59.0,5.0,127.1186440677966,0.0,0.0,0.0,0.0,0.0,Player_605
TS Mills,8.0,14.0,4.0,57.14285714285714,11.0,349.0,218.0,36.333333333333336,9.605504587155965,Player_606
TU Deshpande,21.0,12.0,1.0,175.0,4.0,260.0,153.0,25.5,10.196078431372548,Player_607
Tejas Baroka,0.0,0.0,0.0,0.0,0.0,33.0,21.0,3.5,9.428571428571429,Player_608
Tilak Varma,397.0,313.0,10.0,126.8370607028754,0.0,13.0,12.0,2.0,6.5,Player_609
U Kaul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Player_610
UA Birla,7.0,15.0,1.0,46.66666666666666,0.0,0.0,0.0,0.0,0.0,Player_611
UBT Chand,300.0,314.0,20.0,95.54140127388536,0.0,0.0,0.0,0.0,0.0,Player_612
UT Khawaja,127.0,105.0,5.0,120.95238095238096,0.0,0.0,0.0,0.0,0.0,Player_613
UT Yadav,177.0,176.0,18.0,100.5681818181818,153.0,4041.0,2945.0,490.8333333333333,8.232937181663837,Player_614
Umar Gul,39.0,19.0,3.0,205.26315789473685,14.0,198.0,153.0,25.5,7.764705882352941,Player_615
Umran Malik,4.0,8.0,1.0,50.0,25.0,551.0,388.0,64.66666666666667,8.52061855670103,Player_616
V Kohli,6634.0,5266.0,193.0,125.9779718951766,5.0,371.0,264.0,44.0,8.431818181818182,Player_617
V Pratap Singh,0.0,1.0,1.0,0.0,12.0,300.0,211.0,35.166666666666664,8.530805687203792,Player_618
V Sehwag,2728.0,1833.0,98.0,148.82705946535734,6.0,236.0,138.0,23.0,10.26086956521739,Player_619
V Shankar,731.0,616.0,30.0,118.66883116883118,12.0,344.0,258.0,43.0,8.0,Player_620
VG Arora,5.0,14.0,2.0,35.714285714285715,4.0,165.0,110.0,18.33333333333333,9.0,Player_621
VH Zol,29.0,26.0,2.0,111.53846153846156,0.0,0.0,0.0,0.0,0.0,Player_622
VR Aaron,50.0,73.0,4.0,68.4931506849315,46.0,1527.0,1065.0,177.5,8.60281690140845,Player_623
VR Iyer,552.0,474.0,20.0,116.45569620253164,3.0,117.0,78.0,13.0,9.0,Player_624
VRV Singh,4.0,3.0,1.0,133.33333333333331,16.0,549.0,371.0,61.833333333333336,8.878706199460916,Player_625
VS Malik,7.0,7.0,1.0,100.0,6.0,268.0,212.0,35.333333333333336,7.584905660377358,Player_626
VS Yeligati,2.0,2.0,1.0,100.0,0.0,61.0,32.0,5.333333333333333,11.4375,Player_627
VVS Laxman,282.0,271.0,16.0,104.0590405904059,0.0,0.0,0.0,0.0,0.0,Player_628
VY Mahesh,15.0,28.0,2.0,53.57142857142857,22.0,511.0,359.0,59.833333333333336,8.540389972144846,Player_629
Virat Singh,15.0,26.0,3.0,57.692307692307686,0.0,0.0,0.0,0.0,0.0,Player_630
Vishnu Vinod,19.0,26.0,3.0,73.07692307692307,0.0,0.0,0.0,0.0,0.0,Player_631
W Jaffer,130.0,129.0,7.0,100.7751937984496,0.0,0.0,0.0,0.0,0.0,Player_632
WA Mota,56.0,76.0,5.0,73.68421052631578,4.0,98.0,75.0,12.5,7.84,Player_633
WD Parnell,63.0,80.0,9.0,78.75,31.0,731.0,601.0,100.16666666666669,7.29783693843594,Player_634
WP Saha,2427.0,1951.0,96.0,124.39774474628396,0.0,0.0,0.0,0.0,0.0,Player_635
WPUJC Vaas,81.0,73.0,7.0,110.95890410958904,22.0,364.0,288.0,48.0,7.583333333333333,Player_636
Washington Sundar,318.0,278.0,23.0,114.38848920863308,35.0,1116.0,928.0,154.66666666666666,7.2155172413793105,Player_637
X Thalaivan Sargunam,10.0,17.0,1.0,58.82352941176471,0.0,0.0,0.0,0.0,0.0,Player_638
Y Gnaneswara Rao,19.0,18.0,1.0,105.55555555555556,0.0,7.0,6.0,1.0,7.0,Player_639
Y Nagar,285.0,271.0,15.0,105.1660516605166,4.0,125.0,72.0,12.0,10.416666666666666,Player_640
Y Prithvi Raj,0.0,1.0,0.0,0.0,1.0,57.0,33.0,5.5,10.363636363636363,Player_641
Y Venugopal Rao,985.0,865.0,42.0,113.8728323699422,7.0,338.0,222.0,37.0,9.135135135135137,Player_642
YA Abdulla,0.0,1.0,0.0,0.0,15.0,311.0,222.0,37.0,8.405405405405405,Player_643
YBK Jaiswal,547.0,410.0,23.0,133.41463414634148,0.0,6.0,1.0,0.1666666666666666,36.0,Player_644
YK Pathan,3222.0,2334.0,111.0,138.04627249357327,46.0,1443.0,1184.0,197.33333333333331,7.3125,Player_645
YS Chahal,37.0,89.0,6.0,41.57303370786517,172.0,3699.0,2940.0,490.0,7.548979591836734,Player_646
YV Takawale,192.0,183.0,8.0,104.91803278688523,0.0,0.0,0.0,0.0,0.0,Player_647
Yash Dayal,0.0,1.0,1.0,0.0,13.0,296.0,205.0,34.166666666666664,8.663414634146342,Player_648
Yashpal Singh,47.0,67.0,4.0,70.1492537313433,0.0,0.0,0.0,0.0,0.0,Player_649
Younis Khan,3.0,7.0,1.0,42.85714285714285,0.0,0.0,0.0,0.0,0.0,Player_650
Yuvraj Singh,2754.0,2207.0,109.0,124.78477571363842,39.0,1091.0,882.0,147.0,7.421768707482993,Player_651
Z Khan,117.0,141.0,15.0,82.97872340425532,119.0,2860.0,2276.0,379.3333333333333,7.539543057996485,Player_652
